#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  60  24
# Band-Index    1
   0.77957     -1.540640
   0.71960     -1.659867
   0.65964     -1.683924
   0.59967     -1.585112
   0.53970     -1.485626
   0.47974     -1.394594
   0.41977     -1.322408
   0.35980     -1.280072
   0.29983     -1.276144
   0.23987     -1.315121
   0.17990     -1.394115
   0.11993     -1.505300
   0.05997     -1.631116
   0.00000     -1.709366
 
# Band-Index   13
   0.00000     -0.212551
   0.05997     -0.216795
   0.11993     -0.231229
   0.17990     -0.258844
   0.23987     -0.302996
   0.29983     -0.370121
   0.35980     -0.463002
   0.41977     -0.580828
   0.47974     -0.717036
   0.53970     -0.859420
   0.59967     -0.991593
   0.65964     -1.096330
   0.71960     -1.159181
   0.77957     -1.172651
   0.83954     -1.139176
   0.89950     -1.071408
   0.95947     -0.988471
   1.01944     -0.910606
   1.07940     -0.855791
   1.13937     -0.835468
   1.13937     -0.835468
   1.17399     -0.817884
   1.20861     -0.778215
   1.24324     -0.734064
   1.27786     -0.693889
   1.31248     -0.658377
   1.34710     -0.627590
   1.38172     -0.599244
   1.41635     -0.571545
   1.45097     -0.543538
   1.48559     -0.513786
   1.52021     -0.481231
   1.55483     -0.445520
   1.58946     -0.406835
   1.62408     -0.366261
   1.65870     -0.326009
   1.69332     -0.288118
   1.72794     -0.256787
   1.76257     -0.234987
   1.79719     -0.227294
   1.79719     -0.227294
   1.86643     -0.260903
   1.93568     -0.355289
   2.00492     -0.487591
   2.07416     -0.629909
   2.14341     -0.761704
   2.21265     -0.870682
   2.28189     -0.952231
   2.35114     -1.002794
   2.42038     -1.012064
   2.48963     -0.963305
   2.55887     -0.853611
   2.62811     -0.709099
   2.69736     -0.562239
   2.76660     -0.435929
   2.83584     -0.340919
   2.90509     -0.276917
   2.97433     -0.238168
   3.04358     -0.218293
   3.11282     -0.212551
 
# Band-Index   14
   3.11282      2.553914
   3.04358      2.529873
   2.97433      2.468697
   2.90509      2.391725
   2.83584      2.310206
   2.76660      2.152046
   2.69736      2.014881
   2.62811      1.899838
   2.55887      1.805952
   2.48963      1.744585
   2.42038      1.733176
   2.35114      1.781101
   2.28189      1.877918
   2.21265      1.971126
   2.14341      1.977130
   2.07416      1.888610
   2.00492      1.749726
   1.93568      1.603900
   1.86643      1.493012
   1.79719      1.452287
   1.79719      1.452287
   1.76257      1.462246
   1.72794      1.490328
   1.69332      1.533419
   1.65870      1.586989
   1.62408      1.647398
   1.58946      1.710929
   1.55483      1.774258
   1.52021      1.835180
   1.48559      1.891272
   1.45097      1.940652
   1.41635      1.981549
   1.38172      2.012540
   1.34710      2.033333
   1.31248      2.044469
   1.27786      2.046748
   1.24324      2.043552
   1.20861      2.037716
   1.17399      2.032997
   1.13937      2.031255
   1.13937      2.031255
   1.07940      2.027345
   1.01944      2.017467
   0.95947      2.004222
   0.89950      1.993212
   0.83954      1.989024
   0.77957      1.996831
   0.71960      2.019636
   0.65964      2.019577
   0.59967      1.977872
   0.53970      1.962620
   0.47974      1.979713
   0.41977      2.034591
   0.35980      2.127344
   0.29983      2.252790
   0.23987      2.377575
   0.17990      2.430184
   0.11993      2.488890
   0.05997      2.535604
   0.00000      2.553914
 
# Band-Index   15
   0.00000      2.553944
   0.05997      2.572075
   0.11993      2.626678
   0.17990      2.545860
   0.23987      2.398811
   0.29983      2.349048
   0.35980      2.358268
   0.41977      2.351548
   0.47974      2.262844
   0.53970      2.182283
   0.59967      2.113195
   0.65964      2.058824
   0.71960      2.080762
   0.77957      2.155860
   0.83954      2.239225
   0.89950      2.325263
   0.95947      2.406745
   1.01944      2.475918
   1.07940      2.523188
   1.13937      2.540592
   1.13937      2.540592
   1.17399      2.542098
   1.20861      2.547178
   1.24324      2.556825
   1.27786      2.573023
   1.31248      2.597956
   1.34710      2.633019
   1.38172      2.678344
   1.41635      2.733153
   1.45097      2.795845
   1.48559      2.863634
   1.52021      2.934644
   1.55483      3.006429
   1.58946      3.030137
   1.62408      2.976609
   1.65870      2.934445
   1.69332      2.904206
   1.72794      2.883154
   1.76257      2.870894
   1.79719      2.867214
   1.79719      2.867214
   1.86643      2.878943
   1.93568      2.902748
   2.00492      2.921485
   2.07416      2.770154
   2.14341      2.559445
   2.21265      2.415548
   2.28189      2.352080
   2.35114      2.315667
   2.42038      2.280636
   2.48963      2.252045
   2.55887      2.246065
   2.62811      2.277391
   2.69736      2.260278
   2.76660      2.274713
   2.83584      2.321566
   2.90509      2.481077
   2.97433      2.638881
   3.04358      2.579123
   3.11282      2.553944
 
# Band-Index   16
   3.11282      2.795803
   3.04358      2.754358
   2.97433      2.653098
   2.90509      2.656543
   2.83584      2.558705
   2.76660      2.450840
   2.69736      2.349287
   2.62811      2.283151
   2.55887      2.338666
   2.48963      2.421199
   2.42038      2.522131
   2.35114      2.631202
   2.28189      2.737851
   2.21265      2.829257
   2.14341      2.891691
   2.07416      2.921553
   2.00492      2.989254
   1.93568      3.173499
   1.86643      3.292023
   1.79719      3.331311
   1.79719      3.331311
   1.76257      3.322187
   1.72794      3.296332
   1.69332      3.256314
   1.65870      3.204274
   1.62408      3.143809
   1.58946      3.076950
   1.55483      3.094852
   1.52021      3.170610
   1.48559      3.256364
   1.45097      3.350803
   1.41635      3.451524
   1.38172      3.555307
   1.34710      3.656367
   1.31248      3.736590
   1.27786      3.749547
   1.24324      3.721659
   1.20861      3.694335
   1.17399      3.676123
   1.13937      3.669886
   1.13937      3.669886
   1.07940      3.657584
   1.01944      3.623528
   0.95947      3.564451
   0.89950      3.480167
   0.83954      3.368944
   0.77957      3.237032
   0.71960      3.088738
   0.65964      2.931387
   0.59967      2.774262
   0.53970      2.628252
   0.47974      2.502499
   0.41977      2.410072
   0.35980      2.444069
   0.29983      2.535647
   0.23987      2.620330
   0.17990      2.692870
   0.11993      2.675289
   0.05997      2.764727
   0.00000      2.795803
 
# Band-Index   17
   0.00000      2.795804
   0.05997      2.784585
   0.11993      2.749313
   0.17990      2.713875
   0.23987      2.826493
   0.29983      2.955976
   0.35980      3.095146
   0.41977      3.236832
   0.47974      3.375998
   0.53970      3.507255
   0.59967      3.626777
   0.65964      3.734405
   0.71960      3.825824
   0.77957      3.903033
   0.83954      3.966553
   0.89950      4.017020
   0.95947      4.054580
   1.01944      4.080217
   1.07940      4.095312
   1.13937      4.100460
   1.13937      4.100460
   1.17399      4.086289
   1.20861      4.046071
   1.24324      3.985047
   1.27786      3.915862
   1.31248      3.887326
   1.34710      3.926529
   1.38172      3.991600
   1.41635      4.066373
   1.45097      4.145462
   1.48559      4.225739
   1.52021      4.304691
   1.55483      4.379845
   1.58946      4.449011
   1.62408      4.509854
   1.65870      4.561013
   1.69332      4.601764
   1.72794      4.630691
   1.76257      4.647504
   1.79719      4.652992
   1.79719      4.652992
   1.86643      4.633705
   1.93568      4.581264
   2.00492      4.510869
   2.07416      4.436590
   2.14341      4.367270
   2.21265      4.303206
   2.28189      4.233323
   2.35114      4.146252
   2.42038      4.032018
   2.48963      3.886633
   2.55887      3.712510
   2.62811      3.518729
   2.69736      3.315171
   2.76660      3.115886
   2.83584      2.931082
   2.90509      2.773294
   2.97433      2.732688
   3.04358      2.780614
   3.11282      2.795804
 
# Band-Index   18
   3.11282      5.057392
   3.04358      5.083632
   2.97433      5.156220
   2.90509      5.264562
   2.83584      5.402461
   2.76660      5.568264
   2.69736      5.761716
   2.62811      5.982723
   2.55887      6.230262
   2.48963      6.502230
   2.42038      6.794300
   2.35114      7.095879
   2.28189      7.374253
   2.21265      7.504072
   2.14341      7.387264
   2.07416      7.212315
   2.00492      7.071628
   1.93568      7.002706
   1.86643      7.015882
   1.79719      7.057386
   1.79719      7.057386
   1.76257      7.035095
   1.72794      6.975604
   1.69332      6.899477
   1.65870      6.816040
   1.62408      6.732629
   1.58946      6.648661
   1.55483      6.566717
   1.52021      6.488254
   1.48559      6.413132
   1.45097      6.341964
   1.41635      6.274848
   1.38172      6.212211
   1.34710      6.155274
   1.31248      6.105174
   1.27786      6.060930
   1.24324      6.025207
   1.20861      5.997636
   1.17399      5.980946
   1.13937      5.975996
   1.13937      5.975996
   1.07940      6.030541
   1.01944      6.190098
   0.95947      6.432097
   0.89950      6.725050
   0.83954      6.989039
   0.77957      6.988816
   0.71960      6.801062
   0.65964      6.580958
   0.59967      6.359445
   0.53970      6.146400
   0.47974      5.946742
   0.41977      5.763383
   0.35980      5.597994
   0.29983      5.451343
   0.23987      5.324080
   0.17990      5.216976
   0.11993      5.132843
   0.05997      5.077189
   0.00000      5.057392
 
# Band-Index   19
   0.00000      5.623799
   0.05997      5.637262
   0.11993      5.677477
   0.17990      5.743900
   0.23987      5.835828
   0.29983      5.951888
   0.35980      6.090901
   0.41977      6.251342
   0.47974      6.430839
   0.53970      6.625962
   0.59967      6.831598
   0.65964      7.039792
   0.71960      7.237789
   0.77957      7.405595
   0.83954      7.460395
   0.89950      7.584105
   0.95947      7.654952
   1.01944      7.698606
   1.07940      7.732024
   1.13937      7.745401
   1.13937      7.745401
   1.17399      7.769075
   1.20861      7.838952
   1.24324      7.952044
   1.27786      8.099729
   1.31248      8.283966
   1.34710      8.488912
